#,First Name,Last Name,Gender,Bloof Group,Date of Birth,Passport Number,NRIC Number,Religion,Race,Mobile Number,Country,State/Province,City,Zip/Postal Code,Address 1,Address 2,Academic Year,Register Number,Roll Number,Admission Date,Grade,Class,Session,Semester,Email,Password,Confirm Password,Father Name,Mother Name,Guardian Name,Guardian Relation,School Name,Qualification,Remarks
653,勇二,秋葉,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,653,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 653,s6825719@gmail.com,12345678,12345678,匡,,,,KMHHS,First,Good
654,利昭,長瀬,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,654,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 654,s7234982@gmail.com,12345678,12345678,仁志,,,,KMHHS,First,Good
655,三雄,板倉,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,655,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 655,s7193037@gmail.com,12345678,12345678,ゆかり,,,,KMHHS,First,Good
656,政行,高崎,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,656,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 656,s9982417@gmail.com,12345678,12345678,あかね,,,,KMHHS,First,Good
657,武士,塚原,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,657,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 657,s7185802@gmail.com,12345678,12345678,祥子,,,,KMHHS,First,Good
658,喬,小寺,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,658,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 658,s7231674@gmail.com,12345678,12345678,愛実,,,,KMHHS,First,Good
659,忠志,山﨑,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,659,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 659,s7195912@gmail.com,12345678,12345678,紗代,,,,KMHHS,First,Good
660,英司,滝口,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,660,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 660,s7232248@gmail.com,12345678,12345678,裕大,,,,KMHHS,First,Good
661,道男,仲村,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,661,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 661,s6856613@gmail.com,12345678,12345678,和也,,,,KMHHS,First,Good
662,憲司,石垣,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,662,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 662,s7232416@gmail.com,12345678,12345678,祐,,,,KMHHS,First,Good
663,次雄,高梨,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,663,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 663,s7202573@gmail.com,12345678,12345678,将太,,,,KMHHS,First,Good
664,潤,山野,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,664,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 664,s7192820@gmail.com,12345678,12345678,慎吾,,,,KMHHS,First,Good
665,武治,井田,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,665,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 665,s6452954@gmail.com,12345678,12345678,奈々,,,,KMHHS,First,Good
666,正子,長谷部,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,666,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 666,s7233020@gmail.com,12345678,12345678,彰,,,,KMHHS,First,Good
667,伸,秦,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,667,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 667,s6173554@gmail.com,12345678,12345678,光弘,,,,KMHHS,First,Good
668,大輔,江崎,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,668,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 668,s7233273@gmail.com,12345678,12345678,憲治,,,,KMHHS,First,Good
669,勝久,海野,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,669,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 669,s7233325@gmail.com,12345678,12345678,一博,,,,KMHHS,First,Good
670,弘美,大倉,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,670,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 670,s7207885@gmail.com,12345678,12345678,晶子,,,,KMHHS,First,Good
671,諭,門脇,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,671,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 671,s6955912@gmail.com,12345678,12345678,大悟,,,,KMHHS,First,Good
672,澄夫,椎名,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,672,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 672,s7208324@gmail.com,12345678,12345678,忠士,,,,KMHHS,First,Good
673,日出夫,和泉,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,673,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 673,s6978804@gmail.com,12345678,12345678,理恵,,,,KMHHS,First,Good
674,清吉,正木,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,674,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 674,s7209071@gmail.com,12345678,12345678,俊明,,,,KMHHS,First,Good
675,栄吉,土居,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,675,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 675,s7233865@gmail.com,12345678,12345678,智子,,,,KMHHS,First,Good
676,慶一,中澤,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,676,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 676,s7061462@gmail.com,12345678,12345678,美智,,,,KMHHS,First,Good
677,和宏,相川,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,677,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 677,s7209167@gmail.com,12345678,12345678,侑子,,,,KMHHS,First,Good
678,治雄,今田,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,678,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 678,s10639819@gmail.com,12345678,12345678,哲也,,,,KMHHS,First,Good
679,義郎,都築,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,679,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 679,s6762954@gmail.com,12345678,12345678,まりえ,,,,KMHHS,First,Good
680,泰弘,平塚,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,680,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 680,s7200558@gmail.com,12345678,12345678,美帆,,,,KMHHS,First,Good
681,敏弘,小関,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,681,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 681,s9329705@gmail.com,12345678,12345678,佳代,,,,KMHHS,First,Good
682,和昭,奥,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,682,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 682,s7209362@gmail.com,12345678,12345678,和子,,,,KMHHS,First,Good
683,芳明,藤木,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,683,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 683,s7209684@gmail.com,12345678,12345678,桃子,,,,KMHHS,First,Good
684,武久,細井,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,684,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 684,s7209989@gmail.com,12345678,12345678,康彦,,,,KMHHS,First,Good
685,雄三,島,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,685,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 685,s6299211@gmail.com,12345678,12345678,秀人,,,,KMHHS,First,Good
686,修治,宍戸,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,686,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 686,s7210721@gmail.com,12345678,12345678,浩司,,,,KMHHS,First,Good
687,正喜,堀越,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,687,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 687,s10148224@gmail.com,12345678,12345678,有紀,,,,KMHHS,First,Good
688,六郎,江川,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,688,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 688,s6826145@gmail.com,12345678,12345678,良介,,,,KMHHS,First,Good
689,寿雄,小杉,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,689,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 689,s6955618@gmail.com,12345678,12345678,昌広,,,,KMHHS,First,Good
690,太,岩永,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,690,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 690,s7203174@gmail.com,12345678,12345678,雄大,,,,KMHHS,First,Good
691,文明,木田,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,691,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 691,s6245268@gmail.com,12345678,12345678,実,,,,KMHHS,First,Good
692,紀夫,西谷,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,692,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 692,s7193084@gmail.com,12345678,12345678,典明,,,,KMHHS,First,Good
693,金一,金谷,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,693,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 693,s7197733@gmail.com,12345678,12345678,将大,,,,KMHHS,First,Good
694,孝明,諏訪,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,694,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 694,s7198791@gmail.com,12345678,12345678,かおり,,,,KMHHS,First,Good
695,秀和,金山,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,695,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 695,s7199897@gmail.com,12345678,12345678,弘喜,,,,KMHHS,First,Good
696,和広,乾,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,696,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 696,s6568222@gmail.com,12345678,12345678,卓也,,,,KMHHS,First,Good
697,時男,永山,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,697,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 697,s8973858@gmail.com,12345678,12345678,亜矢子,,,,KMHHS,First,Good
698,幸作,森谷,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,698,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 698,s6217949@gmail.com,12345678,12345678,智仁,,,,KMHHS,First,Good
699,貞一,田川,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,699,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 699,s6578916@gmail.com,12345678,12345678,芳浩,,,,KMHHS,First,Good
700,宏一,石丸,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,700,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 700,s7192601@gmail.com,12345678,12345678,翔太,,,,KMHHS,First,Good
701,喜久男,下川,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,701,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 701,s7203468@gmail.com,12345678,12345678,啓子,,,,KMHHS,First,Good
702,義正,金森,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,702,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 702,s7202320@gmail.com,12345678,12345678,なおみ,,,,KMHHS,First,Good
703,春美,細野,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,703,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 703,s7206876@gmail.com,12345678,12345678,健一郎,,,,KMHHS,First,Good
704,芳一,黒岩,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,704,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 704,s7194302@gmail.com,12345678,12345678,智也,,,,KMHHS,First,Good
705,健太郎,大熊,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,705,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 705,s7208752@gmail.com,12345678,12345678,春美,,,,KMHHS,First,Good
706,孝義,大貫,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,706,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 706,s6373326@gmail.com,12345678,12345678,めぐみ,,,,KMHHS,First,Good
707,寿男,野原,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,707,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 707,s7233763@gmail.com,12345678,12345678,伸介,,,,KMHHS,First,Good
708,昭次,布施,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,708,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 708,s7199820@gmail.com,12345678,12345678,明子,,,,KMHHS,First,Good
709,庄一,小畑,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,709,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 709,s6551889@gmail.com,12345678,12345678,智宏,,,,KMHHS,First,Good
710,幸次,島袋,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,710,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 710,s8616319@gmail.com,12345678,12345678,敦子,,,,KMHHS,First,Good
711,岩夫,杉村,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,711,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 711,s7207329@gmail.com,12345678,12345678,葵,,,,KMHHS,First,Good
712,節男,北田,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,712,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 712,s7199593@gmail.com,12345678,12345678,舞,,,,KMHHS,First,Good
713,行男,小野田,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,713,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 713,s6470774@gmail.com,12345678,12345678,陽一,,,,KMHHS,First,Good
714,丈夫,梅原,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,714,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 714,s8648630@gmail.com,12345678,12345678,早苗,,,,KMHHS,First,Good
715,享,山上,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,715,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 715,s9072641@gmail.com,12345678,12345678,ちひろ,,,,KMHHS,First,Good
716,正典,富樫,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,716,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 716,s7202197@gmail.com,12345678,12345678,大,,,,KMHHS,First,Good
717,俊昭,豊島,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,717,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 717,s6403159@gmail.com,12345678,12345678,洋子,,,,KMHHS,First,Good
718,伸夫,大矢,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,718,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 718,s7190608@gmail.com,12345678,12345678,敏明,,,,KMHHS,First,Good
719,忠明,上山,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,719,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 719,s7193365@gmail.com,12345678,12345678,優子,,,,KMHHS,First,Good
720,幸太郎,阿久津,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,720,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 720,s7185134@gmail.com,12345678,12345678,梓,,,,KMHHS,First,Good
721,悦夫,赤松,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,721,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 721,s7198280@gmail.com,12345678,12345678,聡,,,,KMHHS,First,Good
722,昌宏,石本,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,722,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 722,s7194686@gmail.com,12345678,12345678,尚子,,,,KMHHS,First,Good
723,澄子,本橋,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,723,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 723,s7389687@gmail.com,12345678,12345678,恵太,,,,KMHHS,First,Good
724,義広,宮脇,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,724,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 724,s7199519@gmail.com,12345678,12345678,隆浩,,,,KMHHS,First,Good
725,隆二,米沢,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,725,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 725,s7203511@gmail.com,12345678,12345678,覚,,,,KMHHS,First,Good
726,平,末永,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,726,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 726,s6955660@gmail.com,12345678,12345678,健太郎,,,,KMHHS,First,Good
727,広美,宮野,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,727,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 727,s7203058@gmail.com,12345678,12345678,麻里子,,,,KMHHS,First,Good
728,幸生,倉持,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,728,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 728,s7232509@gmail.com,12345678,12345678,美来,,,,KMHHS,First,Good
729,雅人,古沢,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,729,2022-2023,BR0-022,872388923,27-03-2023,P3年,1組,Morning,Semester 729,s6978823@gmail.com,12345678,12345678,綾子,,,,KMHHS,First,Good
